City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
269,Halifax,CA,44.6453,-63.5724,27.68,55,35,11.01,scattered clouds
270,Zinder,NE,13.8072,8.9881,63.16,22,2,10.69,clear sky
271,Sergeyevka,KZ,53.88,67.4158,13.73,84,100,8.93,overcast clouds
272,Pirmasens,DE,49.2015,7.6053,45.91,90,90,13.58,overcast clouds
273,Torrijos,ES,39.9819,-4.2835,54.84,92,55,10.38,broken clouds
274,Loandjili,CG,-4.7561,11.8578,77.94,84,58,5.75,broken clouds
275,Roald,NO,62.5833,6.1333,49.12,49,100,20.71,overcast clouds
276,Nizhniy Baskunchak,RU,48.2198,46.8311,35.08,84,6,10.31,clear sky
277,Wuwei,CN,37.9281,102.6414,47.12,21,13,6.98,few clouds
278,Aksu,CN,41.1231,80.2644,44.69,24,10,1.63,clear sky
279,Arua,UG,3.0201,30.9111,64.09,91,100,2.08,overcast clouds
280,Kodiak,US,57.79,-152.4072,36.91,70,0,17.27,clear sky
281,Herat,AF,34.5,62.0,52.79,27,0,1.41,clear sky
282,Dehloran,IR,32.6941,47.2679,67.55,34,1,4.38,clear sky
283,Port Lincoln,AU,-34.7333,135.8667,64.76,63,0,10.29,clear sky
284,Artyom,AZ,40.4723,50.333,46.54,76,0,3.27,clear sky
285,Nabire,ID,-3.3667,135.4833,83.05,78,57,2.48,broken clouds
286,Puerto Colombia,CO,10.9878,-74.9547,78.89,79,2,10.31,clear sky
287,Puerto Maldonado,PE,-12.6,-69.1833,70.79,96,99,1.61,overcast clouds
288,Yeppoon,AU,-23.1333,150.7333,85.78,56,72,10.38,broken clouds
289,Hudson Bay,CA,52.85,-102.3842,26.44,90,62,7.43,broken clouds
290,Termiz,UZ,37.2242,67.2783,50.09,57,0,4.61,clear sky
291,Ust-Maya,RU,60.4167,134.5333,-16.91,97,97,0.96,overcast clouds
292,Dwarka,IN,22.2394,68.9678,79.47,38,17,8.75,few clouds
293,Chokurdakh,RU,70.6333,147.9167,-30.89,100,66,4.79,broken clouds
294,Ixtapa,MX,20.7,-105.2,74.23,88,0,0.0,clear sky
295,Rehoboth,NA,-23.3167,17.0833,67.91,17,83,4.23,broken clouds
296,Jabinyanah,TN,35.035,10.9081,61.97,66,1,12.48,clear sky
297,Teahupoo,PF,-17.8333,-149.2667,73.36,85,100,17.47,light rain
298,Nicoya,CR,10.1483,-85.452,73.4,93,51,1.99,broken clouds
299,Hongjiang,CN,27.11,109.9956,63.43,76,100,2.95,overcast clouds
300,Cefalu,IT,38.0386,14.0229,62.74,76,40,13.0,scattered clouds
301,Oulainen,FI,64.2667,24.8,19.81,93,100,6.13,overcast clouds
302,Pacific Grove,US,36.6177,-121.9166,59.43,79,0,10.36,clear sky
